Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
1999-05-24,8.8103,9.2263,8.8103,9.1941,112148
1999-05-25,8.8477,9.0206,8.8477,9.0206,245100
1999-05-26,8.8103,8.9833,8.8103,8.8103,113936
1999-05-27,8.9833,8.9833,8.6378,8.6378,299085
1999-05-28,8.3293,8.5022,8.2921,8.2921,319017
1999-05-31,8.0865,8.0865,7.7735,7.9137,113802
1999-06-01,7.8808,7.9137,7.7408,7.7735,324781
1999-06-02,7.7081,8.0865,7.6006,7.7408,227890
1999-06-07,7.6006,7.6006,7.325,7.325,418283
1999-06-08,7.1895,7.2596,7.0868,7.1194,264895
1999-06-09,6.9466,7.4278,6.9466,7.325,422147
1999-06-10,7.4652,7.7735,7.4652,7.7081,361446
1999-06-11,7.8109,7.8435,7.6006,7.7408,329423
1999-06-14,7.6006,7.7735,7.6006,7.7408,307261
1999-06-15,7.6006,7.7081,7.6006,7.6707,281396
1999-06-16,7.5353,7.5353,7.2923,7.3624,81301
1999-06-17,7.4652,7.9137,7.4652,7.7735,777864
1999-06-18,8.1894,8.4649,8.1894,8.4322,332825
1999-06-21,8.1894,8.1894,7.9137,7.9837,123355
1999-06-22,8.4322,8.4649,7.7081,8.2593,524216
1999-06-23,8.2267,8.2267,7.9464,8.1192,472779
1999-06-24,7.9464,7.9464,7.6707,7.6707,534123
1999-06-25,8.2921,8.5721,8.2921,8.5349,861568
1999-06-28,8.7074,8.8805,8.6378,8.7074,667404
1999-06-29,8.6755,8.6755,8.3621,8.5349,385244
1999-06-30,8.5349,8.8805,8.3293,8.8805,294165
1999-07-01,9.3296,9.539,9.1562,9.4687,996167
1999-07-02,9.3296,9.3296,9.0206,9.0538,523052
1999-07-05,8.7074,8.7074,8.3293,8.4322,450011
1999-07-06,8.2267,8.3621,8.2267,8.2921,422539
1999-07-07,7.4278,8.1565,7.4278,7.9837,6176996
1999-07-08,8.1192,8.9178,8.1192,8.8805,5445342
1999-07-09,8.9178,10.127,8.9178,9.955,4088326
1999-07-12,9.675,9.917,9.675,9.848,2815599
1999-07-13,9.572,9.675,9.4687,9.501,1617148
1999-07-14,9.3296,9.848,9.1562,9.675,1383863
1999-07-15,9.642,10.021,9.642,9.917,1632635
1999-07-16,9.675,9.712,9.501,9.642,2068741
1999-07-19,9.501,9.61,9.3296,9.572,606024
1999-07-20,9.501,9.675,9.501,9.642,1053118
1999-07-21,9.3296,9.3296,9.2263,9.2263,504458
1999-07-22,9.2966,9.2966,8.9833,9.0908,505088
1999-07-23,8.6378,8.8805,8.5721,8.7074,284163
1999-07-26,8.6378,8.6378,8.1565,8.2267,331526
1999-07-27,8.605,8.8477,8.605,8.8103,513465
1999-07-28,8.7074,8.8103,8.7074,8.7774,521833
1999-07-29,8.7446,8.8477,8.6378,8.7774,303069
1999-07-30,8.9833,9.124,8.9505,8.9505,401747
1999-08-02,8.8477,9.0538,8.6378,9.0538,210181
1999-08-03,8.9833,9.0538,8.7446,9.0538,373476
1999-08-04,8.6378,8.8477,8.6378,8.8477,289011
1999-08-05,8.8477,8.9833,8.8477,8.9833,342355
1999-08-06,8.9833,9.2966,8.8477,9.0538,736270
1999-08-09,8.9833,9.2966,8.8103,9.0908,401376
1999-08-10,8.7074,8.7074,8.5721,8.6755,187952
1999-08-11,8.6378,8.7446,8.605,8.7074,151978
1999-08-12,8.6378,8.8805,8.6378,8.8805,316709
1999-08-13,8.8103,8.8805,8.6755,8.8103,509029
1999-08-16,8.8103,8.8103,8.6755,8.6755,273183
1999-08-17,8.6755,8.6755,8.605,8.605,337278
1999-08-18,8.5349,8.605,8.3995,8.5022,298541
1999-08-19,8.6378,8.6378,8.4649,8.5349,248407
1999-08-20,8.5349,8.5349,8.3995,8.5022,201746
1999-08-23,8.6378,8.8477,8.6378,8.8103,715580
1999-08-24,8.7446,8.8477,8.7446,8.8103,618506
1999-08-25,8.8103,9.0206,8.8103,8.9833,477170
1999-08-26,8.9833,8.9833,8.8103,8.8477,793903
1999-08-27,8.9178,9.124,8.9178,9.124,475075
1999-08-30,9.0206,9.1562,8.9505,8.9833,411698
1999-08-31,8.8805,8.8805,8.8103,8.8477,418617
1999-09-01,8.8477,8.9505,8.8103,8.8477,570148
1999-09-02,8.9833,8.9833,8.8805,8.9178,1345694
1999-09-03,8.9833,9.0908,8.8103,9.0908,575178
1999-09-06,8.9833,8.9833,8.8103,8.8477,806103
1999-09-07,8.7074,8.7774,8.6755,8.7774,430814
1999-09-08,8.9833,8.9833,8.8103,8.8805,614972
1999-09-09,8.7774,8.9833,8.7774,8.8477,409569
1999-09-10,8.9833,8.9833,8.8477,8.9833,311937
1999-09-13,8.9505,8.9505,8.8477,8.8477,446912
1999-09-14,8.8805,8.8805,8.5721,8.605,572401
1999-09-15,8.605,8.8103,8.3621,8.8103,580229
1999-09-16,8.6378,8.7774,8.5022,8.7074,730352
1999-09-17,8.7074,8.8805,8.6378,8.8477,532646
1999-09-20,8.8103,8.8103,8.605,8.6378,502771
1999-09-21,8.2921,8.5721,8.2921,8.4649,410759
1999-09-22,8.2921,8.2921,8.1565,8.1565,255206
1999-09-23,8.0865,8.2267,7.8808,8.1565,808306
1999-09-24,7.7081,7.8109,7.4278,7.6381,253342
1999-09-27,7.7081,8.0865,7.7081,7.9464,447996
1999-09-28,7.9464,8.0164,7.9464,7.9464,845592
1999-09-29,7.9837,8.0538,7.8808,8.0164,371340
1999-09-30,7.9464,8.0164,7.9137,8.0164,654210
1999-10-01,7.9464,8.0538,7.9464,7.9837,595560
1999-10-04,7.9464,8.1894,7.9464,8.1894,495578
1999-10-05,8.1192,8.2921,8.1192,8.2593,568525
1999-10-06,8.1565,8.2267,8.0164,8.1565,254258
1999-10-07,8.1565,8.2267,8.0538,8.1192,227826
1999-10-08,8.1192,8.1894,8.0865,8.1894,480717
1999-10-11,8.1192,8.1192,7.7735,7.8435,466911
1999-10-12,7.8435,7.8435,7.7081,7.7408,408510
1999-10-13,7.7735,8.0164,7.7735,7.9464,749242
1999-10-14,7.7735,7.9464,7.7735,7.9464,302649
1999-10-15,7.9137,7.9464,7.7735,7.8109,966776
1999-10-18,7.7408,7.8109,7.6006,7.7735,396444
1999-10-19,7.8109,7.8435,7.7735,7.8435,345637
1999-10-20,7.8808,7.9464,7.8109,7.9464,850414
1999-10-21,8.0164,8.0865,7.9137,7.9137,582067
1999-10-22,7.9464,8.0538,7.8808,7.9464,186904
1999-10-25,7.9464,7.9464,7.8435,7.8808,176541
1999-10-26,7.9464,7.9464,7.7735,7.9464,174928
1999-10-27,7.8808,7.9464,7.7735,7.9464,146952
1999-10-28,7.9464,8.0865,7.8435,7.9464,299371
1999-10-29,8.1565,8.2921,7.9837,8.2921,576865
1999-11-02,8.2921,8.2921,8.0538,8.1192,250202
1999-11-03,8.1192,8.5721,8.0865,8.5349,405981
1999-11-04,8.4649,8.4649,8.3293,8.4322,645286
1999-11-05,8.3293,8.5349,8.1894,8.5022,582492
1999-11-08,8.3995,8.4649,8.2921,8.4322,379333
1999-11-09,8.4322,8.6755,8.3995,8.3995,601440
1999-11-10,8.2921,8.3995,8.1894,8.2267,468548
1999-11-15,8.0164,8.0164,7.8109,7.9464,837353
1999-11-16,7.9464,8.0865,7.9464,7.9837,125858
1999-11-17,8.0865,8.1565,7.9137,7.9137,656732
1999-11-18,7.9464,8.1565,7.9464,8.0538,391624
1999-11-19,8.0538,8.1894,7.9464,8.1192,482349
1999-11-22,8.1894,8.2267,8.0538,8.0538,301454
1999-11-23,7.9464,8.0865,7.9464,8.0164,250286
1999-11-24,8.0538,8.1565,8.0164,8.0538,749546
1999-11-25,8.1192,8.3995,8.1192,8.3995,425560
1999-11-26,8.2921,8.2921,8.0865,8.1192,380226
1999-11-29,8.1565,8.1565,7.9464,8.0538,358888
1999-11-30,8.0538,8.2267,8.0538,8.1894,273438
1999-12-01,8.1894,8.5022,8.1565,8.5022,1694922
1999-12-02,8.3995,8.5022,8.2593,8.3293,632689
1999-12-03,8.2921,8.3621,8.1894,8.3621,217805
1999-12-06,8.3621,8.4322,8.3293,8.3293,343901
1999-12-07,8.3293,8.4649,8.3293,8.4322,387408
1999-12-08,8.4649,8.7074,8.3621,8.4322,843536
1999-12-09,8.5022,8.5349,8.3621,8.5349,538357
1999-12-10,8.5022,8.5022,8.2593,8.4649,764879
1999-12-13,8.4322,8.4322,8.2267,8.2267,430818
1999-12-14,8.0538,8.1565,8.0538,8.0865,1205174
1999-12-15,8.1192,8.1192,7.9137,7.9837,758088
1999-12-16,8.0164,8.0865,7.9464,7.9837,323874
1999-12-17,8.1192,8.2921,8.0865,8.1565,547809
1999-12-20,8.2267,8.2267,8.1192,8.1565,272527
1999-12-21,8.1565,8.4322,8.1565,8.4322,836095
1999-12-22,8.5022,8.9505,8.5022,8.9178,851091
1999-12-23,8.8477,9.2263,8.8477,9.124,1038431
1999-12-27,9.1941,9.4373,8.9505,9.2643,985802
1999-12-28,9.124,9.124,8.9178,8.9833,618896
1999-12-29,8.9833,9.0908,8.9178,9.0538,606993
2000-01-03,9.501,9.572,9.1941,9.2263,914491
2000-01-04,9.1562,9.1562,8.7074,8.8103,1245963
2000-01-05,8.5721,8.7774,8.5721,8.6755,941498
2000-01-06,8.6378,9.0538,8.5721,8.9833,1017493
2000-01-07,9.1562,9.848,9.1562,9.642,2446523
2000-01-10,9.712,10.263,9.712,9.885,2998177
2000-01-11,9.782,9.848,9.4687,9.572,1651346
2000-01-12,9.61,9.675,9.539,9.642,957372
2000-01-13,9.988,10.885,9.988,10.538,3936771
2000-01-14,10.507,10.814,10.507,10.609,5212822
2000-01-17,10.538,10.642,10.366,10.609,1641576
2000-01-18,10.436,10.642,10.057,10.333,2435084
2000-01-19,10.127,10.192,9.955,10.127,1222132
2000-01-20,10.192,10.679,10.092,10.47,2764286
2000-01-21,10.366,10.679,10.366,10.679,1513618
2000-01-24,10.642,10.642,10.263,10.366,1235184
2000-01-25,10.092,10.127,9.815,10.092,1404655
2000-01-26,10.231,10.47,10.231,10.333,1084916
2000-01-27,10.263,10.436,10.231,10.436,528099
2000-01-28,10.3,10.436,10.092,10.263,1151557
2000-01-31,10.127,10.127,9.988,10.092,623141
2000-02-01,10.192,10.47,10.057,10.231,1337140
2000-02-02,10.192,10.263,10.057,10.231,932766
2000-02-03,10.231,10.713,10.231,10.47,1158414
2000-02-04,10.538,10.679,10.16,10.436,1991036
2000-02-07,10.366,10.366,10.127,10.263,930638
2000-02-08,10.3,10.436,10.192,10.436,670197
2000-02-09,10.47,10.922,10.192,10.366,1807490
2000-02-10,10.127,10.333,10.127,10.333,1437988
2000-02-11,10.366,10.366,10.192,10.263,1140087
2000-02-14,10.192,10.192,10.021,10.16,977252
2000-02-15,10.3,10.3,10.16,10.3,539184
2000-02-16,10.366,10.366,10.16,10.3,881482
2000-02-17,10.436,10.749,10.3,10.366,1456797
2000-02-18,10.403,10.713,10.403,10.576,2075047
2000-02-21,10.021,10.192,10.021,10.092,843081
2000-02-22,10.3,10.3,10.057,10.16,698365
2000-02-23,10.366,11.403,10.366,10.853,3751722
2000-02-24,11.057,11.922,10.955,11.441,4915887
2000-02-25,12.165,12.165,11.473,11.543,4287386
2000-02-28,11.371,11.613,10.987,11.473,2241196
2000-02-29,11.577,11.577,11.231,11.334,1829249
2000-03-01,11.334,11.473,11.197,11.441,2471545
2000-03-02,11.268,11.403,11.128,11.231,1188394
2000-03-03,11.268,11.403,11.268,11.371,1076381
2000-03-06,11.441,11.441,11.095,11.128,903031
2000-03-07,10.987,10.987,10.713,10.781,591361
2000-03-08,10.538,10.781,10.538,10.642,1559821
2000-03-09,10.713,10.713,10.192,10.192,925874
2000-03-10,10.3,10.47,10.192,10.3,1610390
2000-03-13,9.848,9.955,9.1941,9.4001,924301
2000-03-14,9.642,11.301,9.539,11.025,3859260
2000-03-15,10.576,11.334,10.576,10.853,3056387
2000-03-16,11.403,11.403,10.885,11.025,1878623
2000-03-17,11.334,11.334,10.781,10.781,1110374
2000-03-20,10.749,10.955,10.749,10.853,1046647
2000-03-21,10.781,10.781,10.507,10.538,369635
2000-03-22,10.987,10.987,10.538,10.713,552221
2000-03-23,10.713,10.885,10.642,10.713,681565
2000-03-24,10.885,10.987,10.609,10.955,786562
2000-03-27,11.231,11.231,11.128,11.161,1163500
2000-03-28,11.161,11.301,11.161,11.231,883840
2000-03-29,11.231,11.441,11.197,11.301,1054397
2000-03-30,11.128,11.128,10.507,10.538,729379
2000-03-31,10.403,10.814,10.403,10.814,1057622
2000-04-03,10.885,10.885,10.436,10.507,450312
2000-04-04,10.366,10.576,10.127,10.436,485875
2000-04-05,10.436,10.436,10.021,10.127,512630
2000-04-06,10.366,10.576,10.366,10.538,246426
2000-04-07,10.538,10.538,10.3,10.403,628889
2000-04-10,10.366,10.366,10.16,10.192,490587
2000-04-11,10.021,10.021,9.782,9.848,388675
2000-04-12,10.127,10.263,10.092,10.127,600671
2000-04-13,9.848,9.917,9.782,9.917,564475
2000-04-14,9.988,10.057,9.745,9.815,757787
2000-04-17,9.0206,9.124,8.5349,8.9505,1411200
2000-04-18,9.501,9.501,8.9833,9.2643,984960
2000-04-19,9.3668,9.3668,8.9505,8.9833,876177
2000-04-20,9.0908,9.1941,9.0908,9.1562,477984
2000-04-25,9.4373,9.501,9.3296,9.4687,420615
2000-04-26,9.745,9.988,9.745,9.848,505809
2000-04-27,9.955,10.127,9.61,9.848,589013
2000-04-28,10.16,10.366,10.092,10.366,439424
2000-05-04,10.366,10.507,10.192,10.403,986987
2000-05-05,10.366,10.47,10.092,10.3,349279
2000-05-08,10.366,10.366,10.092,10.192,756559
2000-05-09,10.366,10.403,10.263,10.333,369577
2000-05-10,10.576,10.987,10.576,10.987,531664
2000-05-11,10.642,11.057,10.642,11.025,620752
2000-05-12,10.955,11.095,10.538,10.955,549705
2000-05-15,10.922,10.922,10.642,10.853,279733
2000-05-16,10.987,11.506,10.713,11.403,663125
2000-05-17,11.231,11.231,11.057,11.231,910986
2000-05-18,11.128,11.197,11.095,11.128,661197
2000-05-19,11.128,11.301,10.987,11.301,984800
2000-05-22,11.301,11.301,11.057,11.161,389743
2000-05-23,11.095,11.095,10.781,10.853,769861
2000-05-24,10.366,10.609,10.366,10.576,825416
2000-05-25,10.609,10.814,10.576,10.814,720511
2000-05-26,10.642,10.814,10.642,10.749,502861
2000-05-29,10.713,11.057,10.713,10.922,429360
2000-05-30,10.885,10.922,10.642,10.814,851136
2000-05-31,11.057,11.057,10.814,10.814,958636
2000-06-01,11.057,11.057,10.922,10.987,822252
2000-06-02,11.057,11.057,10.814,10.987,581235
2000-06-05,11.057,11.057,10.853,10.922,522717
2000-06-06,10.885,10.987,10.642,10.885,304776
2000-06-07,10.885,11.161,10.814,11.161,364192
2000-06-08,11.025,11.161,10.885,11.057,202754
2000-06-09,10.955,11.025,10.853,10.955,133914
2000-06-12,10.885,10.885,10.749,10.853,89490
2000-06-13,10.749,10.885,10.713,10.853,212479
2000-06-14,10.814,10.922,10.642,10.642,209989
2000-06-15,10.713,10.922,10.679,10.713,272333
2000-06-16,10.749,10.814,10.679,10.713,199627
2000-06-19,10.642,10.679,10.576,10.679,305743
2000-06-20,10.749,10.885,10.679,10.885,389618
2000-06-21,10.922,11.095,10.885,11.095,226206
2000-06-23,11.057,11.095,10.922,11.025,208157
2000-06-26,10.955,11.371,10.955,11.301,462105
2000-06-27,11.301,11.577,11.301,11.334,687864
2000-06-28,11.334,11.371,11.268,11.268,413217
2000-06-29,11.334,11.334,11.095,11.095,542165
2000-06-30,11.268,11.268,11.057,11.095,343222
2000-07-03,11.128,11.268,11.128,11.161,310466
2000-07-04,11.161,11.197,11.057,11.197,204456
2000-07-05,11.197,11.231,11.128,11.128,369884
2000-07-06,11.057,11.161,10.885,11.161,555506
2000-07-07,10.922,10.922,10.713,10.781,345120
2000-07-10,10.955,10.987,10.781,10.781,138501
2000-07-11,10.713,10.713,10.538,10.679,350846
2000-07-12,10.576,10.713,10.538,10.576,515700
2000-07-13,10.576,10.576,10.403,10.436,1299124
2000-07-14,10.576,10.576,10.403,10.507,1182758
2000-07-17,10.576,10.609,10.436,10.47,1037211
2000-07-18,10.576,10.814,10.576,10.609,2141564
2000-07-19,10.749,10.955,10.749,10.781,388782
2000-07-20,10.922,10.922,10.679,10.713,1079319
2000-07-21,11.057,11.057,10.955,11.025,1887262
2000-07-24,10.987,10.987,10.853,10.853,770438
2000-07-25,10.853,10.853,10.609,10.781,991306
2000-07-26,10.853,10.853,10.609,10.642,617247
2000-07-27,10.642,10.749,10.333,10.436,536628
2000-07-28,10.436,10.436,10.021,10.231,860686
2000-07-31,10.192,10.192,9.955,9.955,589429
2000-08-01,10.021,10.021,9.745,9.848,693543
2000-08-02,9.955,10.16,9.955,10.092,690794
2000-08-03,10.092,10.092,9.955,10.021,316076
2000-08-04,10.057,10.231,10.057,10.16,302254
2000-08-07,10.192,10.192,10.057,10.16,207435
2000-08-08,10.192,10.333,10.192,10.333,533362
2000-08-09,10.47,10.679,10.47,10.538,157945
2000-08-10,10.538,10.576,10.47,10.47,405981
2000-08-11,10.47,10.47,10.3,10.3,156358
2000-08-14,10.3,10.403,10.192,10.366,77511
2000-08-16,10.436,10.609,10.263,10.538,190686
2000-08-17,10.403,10.403,10.192,10.263,285247
2000-08-18,10.333,10.333,10.021,10.3,340491
2000-08-21,10.092,10.263,10.092,10.231,303239
2000-08-22,10.192,10.403,10.057,10.366,646704
2000-08-23,10.609,10.781,10.47,10.609,1081315
2000-08-24,10.538,10.576,10.403,10.47,303426
2000-08-25,10.538,10.679,10.366,10.538,236956
2000-08-28,10.576,10.576,10.333,10.403,114461
2000-08-29,10.609,10.609,10.403,10.609,297629
2000-08-30,10.679,10.955,10.679,10.814,724160
2000-08-31,10.922,10.922,10.814,10.853,597412
2000-09-01,10.853,10.853,10.713,10.853,448355
2000-09-04,10.853,10.853,10.642,10.642,220358
2000-09-05,10.576,10.576,10.403,10.436,276475
2000-09-06,10.436,10.436,10.263,10.403,283006
2000-09-07,10.366,10.403,10.3,10.333,324603
2000-09-08,10.366,10.366,10.127,10.127,759240
2000-09-11,10.192,10.192,10.057,10.092,127261
2000-09-12,10.192,10.576,10.192,10.538,430902
2000-09-13,10.713,10.955,10.713,10.955,1155303
2000-09-14,11.025,11.301,10.885,11.268,1566146
2000-09-15,10.885,10.987,10.814,10.955,764113
2000-09-18,10.713,10.853,10.642,10.679,343147
2000-09-19,10.679,10.814,10.507,10.576,577341
2000-09-20,10.609,10.609,10.47,10.47,384555
2000-09-21,10.436,10.436,10.192,10.231,363646
2000-09-22,10.057,10.231,9.782,9.988,573270
2000-09-25,10.403,10.403,10.263,10.3,503491
2000-09-26,10.231,10.231,9.955,10.057,535166
2000-09-27,10.057,10.16,10.021,10.127,500363
2000-09-28,10.021,10.021,9.675,9.885,479517
2000-09-29,10.092,10.127,9.917,9.917,222943
2000-10-02,9.917,9.988,9.782,9.782,643632
2000-10-03,9.712,9.712,9.3296,9.501,1003320
2000-10-04,9.4687,9.4687,9.2643,9.2966,913680
2000-10-05,9.4001,9.501,9.2263,9.2966,552209
2000-10-06,9.2643,9.2643,9.124,9.124,1051129
2000-10-09,8.9178,8.9178,8.3995,8.5022,660584
2000-10-10,8.5721,8.5721,8.0164,8.1565,748318
2000-10-11,7.8808,7.9464,7.6707,7.8808,1547197
2000-10-12,8.0538,8.3293,8.0538,8.1894,1230288
2000-10-13,8.1192,8.2267,7.9837,8.0538,932042
2000-10-16,8.4649,8.6755,8.3293,8.5349,453478
2000-10-17,8.5349,8.8805,8.4649,8.7774,476892
2000-10-18,8.605,8.7074,8.2921,8.3621,648416
2000-10-19,8.7074,8.8477,8.6378,8.7074,547508
2000-10-20,8.9178,9.0206,8.7774,9.0206,996735
2000-10-23,9.1562,9.2263,9.124,9.1562,739098
2000-10-24,9.124,9.124,8.8805,8.9178,675945
2000-10-25,8.8103,8.8103,8.5721,8.605,520001
2000-10-26,8.7446,8.8805,8.6378,8.6378,605411
2000-10-27,8.7446,8.7446,8.4649,8.6378,201997
2000-10-30,8.6755,8.6755,8.4649,8.5022,159384
2000-10-31,8.5721,8.8103,8.5721,8.7074,780162
2000-11-02,9.0908,9.1562,8.9178,9.124,1366490
2000-11-03,9.2643,9.2643,9.0908,9.1562,746468
2000-11-06,9.1941,9.3668,8.9833,9.3296,912313
2000-11-07,9.501,9.501,9.2643,9.3296,1140655
2000-11-08,9.4001,9.4001,9.2643,9.2966,345823
2000-11-09,9.2263,9.2263,8.9833,9.0538,460887
2000-11-10,9.124,9.124,8.9178,9.0206,305973
2000-11-13,8.8477,8.8477,8.6755,8.8103,328493
2000-11-14,8.9833,8.9833,8.8103,8.9833,665248
2000-11-15,9.0206,9.0908,8.8103,8.9833,662893
2000-11-16,9.0206,9.2643,8.8805,9.2263,342566
2000-11-17,9.0908,9.2263,8.8477,8.9833,675825
2000-11-20,9.0206,9.2643,9.0206,9.124,569336
2000-11-21,9.1562,9.2263,9.0908,9.1941,427931
2000-11-22,9.0206,9.124,8.9833,9.0538,458195
2000-11-23,9.0206,9.0538,8.9505,8.9505,268830
2000-11-24,8.9505,9.2643,8.9505,9.124,136412
2000-11-27,9.501,9.501,9.2263,9.2966,427386
2000-11-28,9.2966,9.3296,9.0538,9.1562,419150
2000-11-29,9.0206,9.1562,8.9505,8.9833,543678
2000-11-30,8.9833,8.9833,8.6755,8.6755,1082807
2000-12-01,8.7446,8.9505,8.7074,8.8103,713386
2000-12-04,8.7074,8.8477,8.5721,8.6378,544088
2000-12-05,8.8477,8.8805,8.7446,8.7774,254747
2000-12-06,8.9178,9.0538,8.605,8.8805,957573
2000-12-07,8.7446,9.0538,8.7446,8.8477,903250
2000-12-08,8.8477,8.9505,8.605,8.7774,1786865
2000-12-11,8.8477,8.8477,8.5721,8.6378,1115749
2000-12-12,8.6378,8.8477,8.5349,8.8477,1646189
2000-12-13,8.7774,9.2966,8.7446,9.2263,2756967
2000-12-14,9.1562,9.501,8.9833,9.4373,3643585
2000-12-15,9.4687,9.712,9.3296,9.4373,2734871
2000-12-18,9.4373,9.539,9.2263,9.2966,1852048
2000-12-19,9.2966,9.4687,9.1562,9.3668,1440287
2000-12-20,9.2643,9.2643,8.9178,9.0206,919803
2000-12-21,8.7446,8.9178,8.605,8.605,1902634
2000-12-22,8.8103,8.9833,8.7446,8.9505,798869
2000-12-27,9.0908,9.1941,8.9833,9.0206,534700
2000-12-28,9.124,9.1562,8.9178,8.9505,956062
2000-12-29,8.8477,9.0206,8.8477,8.9178,395880
2001-01-02,8.7074,8.8805,8.6378,8.7446,237373
2001-01-03,8.7074,8.8477,8.2921,8.4322,1223525
2001-01-04,8.6378,8.6378,8.2921,8.3293,1121860
2001-01-05,8.2267,8.2921,7.7408,7.8435,5608415
2001-01-08,7.7735,7.8435,7.4278,7.6006,4181683
2001-01-09,7.6707,7.7735,7.2596,7.7735,3873800
2001-01-10,7.7081,7.7408,7.4978,7.5679,1425302
2001-01-11,7.6006,7.7735,7.4978,7.7408,2313448
2001-01-12,7.8109,7.8808,7.7081,7.8109,2023741
2001-01-15,7.7735,7.9137,7.6006,7.6707,1298424
2001-01-16,7.6006,7.8109,7.5679,7.7081,1150907
2001-01-17,7.7735,7.9137,7.7081,7.8109,1054011
2001-01-18,7.8109,8.1565,7.8109,8.0164,3822172
2001-01-19,8.2921,8.5022,8.2267,8.4322,2914587
2001-01-22,8.5022,8.5022,8.1565,8.2267,1172987
2001-01-23,8.1565,8.3995,8.1192,8.3995,844190
2001-01-24,8.4649,8.5022,8.3293,8.3293,458056
2001-01-25,8.3293,8.3621,8.2593,8.3293,554321
2001-01-26,8.2593,8.5349,8.2593,8.5349,1481510
2001-01-29,8.5721,8.8477,8.5022,8.8103,486945
2001-01-30,8.9178,8.9833,8.8103,8.8103,952324
2001-01-31,8.7774,8.7774,8.5721,8.6378,700398
2001-02-01,8.5721,8.605,8.4322,8.5022,937117
2001-02-02,8.5349,8.6378,8.5022,8.6378,376828
2001-02-05,8.605,8.6378,8.3621,8.5022,2340304
2001-02-06,8.6378,8.6378,8.3621,8.5721,1250242
2001-02-07,8.605,8.605,8.3293,8.3621,987192
2001-02-08,8.3293,8.4649,8.3293,8.3621,773605
2001-02-09,8.3995,8.4649,8.3621,8.3621,329484
2001-02-12,8.1894,8.2921,8.1565,8.2593,449805
2001-02-13,8.2593,8.4649,8.2593,8.3995,543380
2001-02-14,8.2921,8.4322,8.2921,8.4322,358583
2001-02-15,8.4649,8.5349,8.3621,8.5022,1079656
2001-02-16,8.4649,8.605,8.2921,8.3621,739758
2001-02-19,8.2921,8.3995,8.2593,8.3293,540479
2001-02-20,8.3621,8.605,8.2921,8.2921,666480
2001-02-21,8.2921,8.2921,8.0538,8.2921,944317
2001-02-22,7.9837,8.2267,7.8109,7.9464,1166974
2001-02-23,7.9837,8.1894,7.9464,7.9464,608978
2001-02-26,8.1565,8.1894,8.0538,8.1192,343328
2001-02-27,8.0164,8.1565,7.8808,7.9464,557597
2001-02-28,7.7408,8.0164,7.7408,7.9837,700398
2001-03-01,7.9137,7.9137,7.6006,7.6006,750645
2001-03-02,7.5353,7.7081,7.5353,7.6006,957248
2001-03-05,7.6381,7.7408,7.5353,7.7081,368168
2001-03-06,7.7408,7.8808,7.7408,7.7735,502152
2001-03-07,7.6381,7.7735,7.5679,7.7081,736598
2001-03-08,7.7408,7.7408,7.6381,7.6381,347499
2001-03-09,7.6381,7.6381,7.0494,7.0494,607052
2001-03-12,6.8579,6.8766,6.3767,6.4467,2170702
2001-03-13,6.358,6.685,6.358,6.6196,1309811
2001-03-14,6.7038,6.741,6.4281,6.5496,1587724
2001-03-15,6.601,6.7737,6.601,6.7038,817311
2001-03-16,6.7038,6.9466,6.685,6.9466,611199
2001-03-19,6.9466,7.2596,6.9466,7.1895,314095
2001-03-20,7.2923,7.2923,7.1522,7.1895,396260
2001-03-21,7.1194,7.1895,6.8766,6.9793,1044211
2001-03-22,6.914,7.0167,6.7038,6.7038,692726
2001-03-23,6.9466,6.9466,6.741,6.8251,448205
2001-03-26,6.9793,7.1522,6.8766,7.0868,793419
2001-03-27,7.0868,7.2222,6.9466,7.1522,396124
2001-03-28,7.2596,7.2923,7.1522,7.2222,566571
2001-03-29,6.9793,7.1895,6.9793,7.1194,457682
2001-03-30,7.0868,7.1522,7.0868,7.1522,229702
2001-04-02,7.0494,7.1522,6.9466,7.0494,844713
2001-04-03,6.9466,7.0167,6.8064,6.8251,392941
2001-04-04,6.7038,6.8251,6.671,6.8064,281360
2001-04-05,6.8579,6.8766,6.7038,6.7224,518978
2001-04-06,6.741,6.741,6.5822,6.685,786458
2001-04-09,6.6523,6.7224,6.6196,6.671,322129
2001-04-10,6.671,6.8953,6.6523,6.7038,706190
2001-04-11,6.685,6.7551,6.671,6.685,1009369
2001-04-12,6.7038,6.7038,6.6196,6.6336,440386
2001-04-17,6.4795,6.5682,6.4281,6.4795,196034
2001-04-18,6.5682,6.7224,6.5496,6.7038,1047601
2001-04-19,6.914,7.0868,6.8766,7.0167,2443511
2001-04-20,6.9466,7.2596,6.8766,7.1522,3125256
2001-04-23,6.914,7.0868,6.8953,6.9466,1405544
2001-04-24,6.9793,7.0167,6.8064,6.8766,1157779
2001-04-25,6.8438,6.914,6.7924,6.8953,894705
2001-04-26,6.9466,6.9793,6.8953,6.8953,593207
2001-04-27,6.914,7.0494,6.8579,7.0167,1032017
2001-04-30,7.0494,7.1522,6.9793,6.9793,479399
2001-05-02,7.0167,7.2222,7.0167,7.1194,790071
2001-05-04,7.0868,7.2222,7.0868,7.1895,1348971
2001-05-07,7.1895,7.4278,7.1522,7.2596,665038
2001-05-08,7.2596,7.2596,7.0868,7.0868,353105
